file,emotions,objects,colors,depths
Northern_Renaissance/albrecht-durer_st-catherine-and-the-executioner.jpg,"The viewer is likely to associate the following emotions with the image: amusement (probability: 0.23), contentment (probability: 0.23).",there is a sword in the top. there is a woman in the right. there is a woman in the top. there is a woman in the center,"The main colors are: gainsboro, gray, darkgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.81 (with moderate variation, std ≈ 0.19).
Most pixels fall into the **far** depth band (83.1% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 4.6% of pixels
  • Mid [0.33–0.67]: 12.3% of pixels
  • Far [0.67–1.00]: 83.1% of pixels"
Romanticism/caspar-david-friedrich_boy-sleeping-on-a-grave.jpg,"The viewer is likely to associate the following emotions with the image: sadness (probability: 0.20), contentment (probability: 0.20).",there is a cross in the left. there is a man in the bottom. there is a floor in the center. there is a animal in the center,"The main colors are: silver, gray, dimgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.62 (with moderate variation, std ≈ 0.29).
Most pixels fall into the **far** depth band (63.5% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 21.5% of pixels
  • Mid [0.33–0.67]: 14.2% of pixels
  • Far [0.67–1.00]: 63.5% of pixels"
Early_Renaissance/benozzo-gozzoli_st-francis-in-glory-and-saints.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.60), contentment (probability: 0.18).",there is a mosaic in the center. there is a ceiling in the top. there is a pillar in the top,"The main colors are: rosybrown, darkslategray, dimgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.38 (with moderate variation, std ≈ 0.20).
Most pixels fall into the **near** depth band (46.2% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 46.2% of pixels
  • Mid [0.33–0.67]: 43.8% of pixels
  • Far [0.67–1.00]: 10.0% of pixels"
Mannerism_Late_Renaissance/paolo-veronese_ceiling-of-the-sala-dell-olimpo.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.51), contentment (probability: 0.18).",there is a building in the center. there is a ceiling in the top,"The main colors are: darkslategray, dimgray, darkgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.46 (with moderate variation, std ≈ 0.22).
Most pixels fall into the **mid** depth band (50.4% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 28.8% of pixels
  • Mid [0.33–0.67]: 50.4% of pixels
  • Far [0.67–1.00]: 20.7% of pixels"
Realism/aleksey-savrasov_stone-in-the-forest-near-the-spill-1850.jpg,"The viewer is likely to associate the following emotions with the image: contentment (probability: 0.41), awe (probability: 0.30).",there is a person in the center. there is a person in the center. there is a tree in the center. there is a wood in the bottom. there is a jungle in the left,"The main colors are: silver, black, dimgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.29 (with moderate variation, std ≈ 0.28).
Most pixels fall into the **near** depth band (64.0% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 64.0% of pixels
  • Mid [0.33–0.67]: 20.9% of pixels
  • Far [0.67–1.00]: 15.1% of pixels"
Realism/james-tissot_caricature-of-george-william-pierrepont-bentinck-m-p.jpg,"The viewer is likely to associate the following emotions with the image: amusement (probability: 0.29), contentment (probability: 0.27).",there is a man in the top. there is a stool in the right. there is a armchair in the center,"The main colors are: darkslategray, lightgray, dimgray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.52 (with moderate variation, std ≈ 0.26).
Most pixels fall into the **far** depth band (38.5% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 30.3% of pixels
  • Mid [0.33–0.67]: 31.1% of pixels
  • Far [0.67–1.00]: 38.5% of pixels"
Realism/vasily-polenov_terem-palace-exterior-1877.jpg,"The viewer is likely to associate the following emotions with the image: awe (probability: 0.63), contentment (probability: 0.22).",there is a monastery in the top. there is a person in the center. there is a person in the center. there is a pillar in the right,"The main colors are: tan, gray, darkolivegreen","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.47 (with moderate variation, std ≈ 0.20).
Most pixels fall into the **mid** depth band (58.1% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 23.9% of pixels
  • Mid [0.33–0.67]: 58.1% of pixels
  • Far [0.67–1.00]: 18.0% of pixels"
Symbolism/harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-11.jpg,"The viewer is likely to associate the following emotions with the image: fear (probability: 0.42), sadness (probability: 0.15).",there is a illustration in the right. there is a man in the center. there is a sword in the top right. there is a sword in the top right,"The main colors are: darkslategray, dimgray, wheat","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.27 (with moderate variation, std ≈ 0.27).
Most pixels fall into the **near** depth band (76.6% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 76.6% of pixels
  • Mid [0.33–0.67]: 9.0% of pixels
  • Far [0.67–1.00]: 14.3% of pixels"
Ukiyo_e/utagawa-kuniyoshi_osho-catching-a-carp.jpg,"The viewer is likely to associate the following emotions with the image: contentment (probability: 0.25), amusement (probability: 0.16).",there is a woman in the bottom left. there is a tree in the left. there is a illustration in the left. there is a tree in the left. there is a fish in the bottom. there is a fish in the bottom left,"The main colors are: rosybrown, darkslategray, wheat","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.52 (with moderate variation, std ≈ 0.31).
Most pixels fall into the **far** depth band (39.1% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 33.8% of pixels
  • Mid [0.33–0.67]: 25.9% of pixels
  • Far [0.67–1.00]: 39.1% of pixels"
Northern_Renaissance/hieronymus-bosch_death-and-the-miser-1490.jpg,"The viewer is likely to associate the following emotions with the image: fear (probability: 0.25), awe (probability: 0.16).",there is a robe in the bottom. there is a pillar in the left. there is a table in the center. there is a angel in the center. there is a angel in the top,"The main colors are: saddlebrown, black, peru","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.32 (with moderate variation, std ≈ 0.20).
Most pixels fall into the **near** depth band (56.1% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 56.1% of pixels
  • Mid [0.33–0.67]: 36.6% of pixels
  • Far [0.67–1.00]: 7.3% of pixels"
Symbolism/james-tissot_miriam-shut-out-from-the-camp.jpg,"The viewer is likely to associate the following emotions with the image: sadness (probability: 0.34), contentment (probability: 0.32).",there is a woman in the top. there is a floor in the center. there is a stone building in the top. there is a doorway in the top right,"The main colors are: dimgray, darkgray, darkslategray","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.45 (with moderate variation, std ≈ 0.22).
Most pixels fall into the **mid** depth band (40.7% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 36.6% of pixels
  • Mid [0.33–0.67]: 40.7% of pixels
  • Far [0.67–1.00]: 22.7% of pixels"
Baroque/anthony-van-dyck_studies-of-a-man0s-head.jpg,"The viewer is likely to associate the following emotions with the image: sadness (probability: 0.23), fear (probability: 0.20).",there is a artist in the left. there is a portrait in the center. there is a beard in the bottom left. there is a beard in the bottom,"The main colors are: black, rosybrown, darkolivegreen","The depth values span a full normalized range from 0 (nearest) to 1 (farthest).
On average, the depth is around 0.23 (with moderate variation, std ≈ 0.15).
Most pixels fall into the **near** depth band (81.6% of the image), while the remaining pixels are split between the other bands.

Depth distribution by band:
  • Near [0.00–0.33]: 81.6% of pixels
  • Mid [0.33–0.67]: 15.8% of pixels
  • Far [0.67–1.00]: 2.6% of pixels"
